0,parsed_contacts
http://03принт.рф,"{'phones': ['+73832914649', '+79537901212'], 'emails': [], 'addresses': ['Новосибирск, пр. Дзержинского, 3', 'Новосибирск, ул. Крылова, 20'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0440.site,
http://045.ru,"{'phones': ['+78123291050'], 'emails': ['lsr.beton.info@lsrgroup.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0479.kontur-partner.ru,"{'phones': ['+74932773441'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0485.ru,"{'phones': ['+79779420485'], 'emails': ['info@0485.ru'], 'addresses': ['Россия, г. Москва'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://04kv.com,"{'phones': ['+7(812)309-1237'], 'emails': ['kontakt@04kv.com'], 'addresses': ['Санкт-Петербург, ул. Софийская, д. 66'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://04kv.pro,"{'phones': ['+74852664818', '+79092806540'], 'emails': ['info@04kv.pro'], 'addresses': ['Ярославль, ул. Республиканская, 3к7, офис 206'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://05.fsin.gov.ru,
http://05.ru,
http://051.novo-sibirsk.ru,"{'phones': ['+73832186888', '+73832274444', '+73832600644', '+73832697269', '+73832310505', '+73832221952', '+73832238639', '+73832660693', '+73832661557', '+73832327089', '+73832286245', '+73832322310', '+73832328540', '+73832328550', '+73832321300', '+73832328179', '+73832328180', '+73832241547', '+73832240852', '+73832103056', '+73832103136', '+73832274222', '+73833015021', '+73832103388', '+73833477474', '+73832890147', '+73832890145', '+73833630140', '+73833630144', '+73832248970', '+73832248252', '+73833432833', '+73832244550'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0511.kontur-partner.ru,"{'phones': ['+73433845530'], 'emails': [], 'addresses': ['Алапаевск', 'Екатеринбург', 'Махнево', 'Севастополь'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0545.kontur-partner.ru,"{'phones': ['+79206531929'], 'emails': [], 'addresses': ['Рыбинск'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://054rolla.ru,
http://0578holding.ru,"{'phones': ['+79812220810'], 'emails': ['mail@0578holding.ru'], 'addresses': ['Московская обл., г. Красногорск, п. Архангельское, тер. Музей Техники, стр. 8, пом. 2 ч. а 616'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://059perm.pul.ru,"{'phones': ['+7922354XXX', '+79223545497'], 'emails': [], 'addresses': ['г. Пермь, ул. Пензенская, 81'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://05reg.roszdravnadzor.ru,
http://05tkf.ru,
http://060.shko.la,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://06051.овнд.рф,"{'phones': ['+79138552577', '+79039553669'], 'emails': [], 'addresses': ['Томская область, г. Томск, проспект Мира, д. 50'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0606.рф,"{'phones': ['+79130000011'], 'emails': [], 'addresses': ['НовоСибирск, Электрозаводская, 4'], 'social_links': [], 'map_links': ['Посмотреть на карте'], 'other_contacts': {}}"
http://062.ru,"{'phones': ['+74912382382'], 'emails': [], 'addresses': ['Рязань, ул. Семинарская, д. 17, к. 3'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://063.ru,"{'phones': ['+78469260969', '+79370713333', '+78462282001', '+79370714444'], 'emails': ['www063@bk.ru', 'arendasdm@mail.ru'], 'addresses': ['Самарский р-н, Ленинградская, 70', 'Самарский р-н, Садовая улица, 46', 'Советский р-н, Антонова-Овсеенко, 44', 'Красноглинский р-н, Московское шоссе 24 км', 'Саратовская область, поселок Черноречье', 'Саратовская область, поселок Черноречье', 'Саратовская область, поселок Черноречье', 'Саратовская область, поселок Черноречье', 'Саратовская область, поселок Черноречье', 'Саратовская область, поселок Черноречье', 'Самарская область, поселок Черноречье', 'Самарская область, поселок Черноречье', 'Самарская область, поселок Черноречье'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://063volga.ru,"{'phones': ['+79277609777'], 'emails': ['063volga@mail.ru'], 'addresses': ['г. Самара, ул. Стара Загора, д. 27'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0641.kmr.msudrf.ru,
http://0642.kmr.msudrf.ru,
http://0643.kmr.msudrf.ru,
http://064vrspb.caduk.ru,
http://0656.ru,"{'phones': ['+74957443848', '+74956058745'], 'emails': [], 'addresses': ['Москва, Осенний бульвар, д. 2'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://067its.ru,"{'phones': ['+79951042383'], 'emails': ['067its@gmail.com'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://06spb.edusite.ru,
http://06xn28mdt.ru,"{'phones': ['+7 (812) 943-1019', '+7 (812) 921-3639'], 'emails': ['info@06xn28mdt.ru', 'ishandrey@yandex.ru', 'sales@tdtechnoprom.ru'], 'addresses': ['Санкт-Петербург, Газовая улица 10, литер Д, помещение Д115, офис 1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://07.vdpo78.ru,
http://0707.kontur-partner.ru,"{'phones': ['+74852585051'], 'emails': [], 'addresses': ['Ярославль'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0714.ru,"{'phones': ['+79164259623', '+79024730355'], 'emails': ['mail@0714.ru'], 'addresses': ['Москва, Первая Тверская-Ямская, 25/1, 125047', 'Пермь, Монастырская, 14а, офис 507, 614000'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://07173.osmotr.to,
http://071mebel.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://07207.osmotr.to,
http://0729.kontur-partner.ru,"{'phones': ['+74953747935'], 'emails': [], 'addresses': ['Одинцово'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://074.business.site,"{'phones': ['+73512144074'], 'emails': [], 'addresses': ['ул. Цинковая, 2а/2, Челябинск, Челябинская область, Россия, 454008'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://075please.ru,"{'phones': ['+73912152913'], 'emails': [], 'addresses': ['Красноярск, проспект Мира, 86'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://075please.tilda.ws,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellektkirov.ru,"{'phones': ['+79123334035', '+79229738603'], 'emails': ['info@intellektkirov.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellektplus.ru,"{'phones': ['+79037226926'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellektrf.ru,"{'phones': ['+73493843116'], 'emails': ['Info@intellekt-89.ru', 'Rabota@intellekt-89.ru'], 'addresses': ['629601, ЯНАО, гор. Муравленко ул. Губкина д. 52 лит. Д'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellekts.ru,"{'phones': ['+74951234567', '+79001234567'], 'emails': ['info@company.ru', 'contact@example.com'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellektsar.ru,
http://intellektstroy.ru,"{'phones': ['+73422055091'], 'emails': ['intellektstroy@mail.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellektyal.ru,"{'phones': ['+78443521111', '+79023634569'], 'emails': ['intellektyal@mail.ru'], 'addresses': ['г.Волжский, ул.40 лет Победы, 87'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://inteller.ru,
http://intellex.ru,"{'phones': ['+74999298371'], 'emails': [], 'addresses': ['Москва, ул. Верхняя Красносельская, д. 3, стр. 5'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelli-vision.com,
http://intellibytes.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelligen-t.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelligence-adv.ru,"{'phones': ['+74950238888'], 'emails': ['info@in-adv.com', 'hr@in-adv.com'], 'addresses': ['Минская улица, д. 1Г, к. 4, Москва, Россия'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelligence-audit.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelligence65.ru,
http://intelligent-team.ru,
http://intelligentclub.ru,
http://intelligentideas.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelligently.digital,"{'phones': [], 'emails': ['info@intelligently.digital'], 'addresses': ['Москва г, ул. Правды, дом № 17/19, строение 1, помещение 111 Комнаты № 1-8'], 'social_links': ['Facebook', 'Twitter', 'Instagram'], 'map_links': [], 'other_contacts': {}}"
http://intelligentonline.ru,"{'phones': ['+79301194957'], 'emails': ['ooofavaris@mail.ru'], 'addresses': ['г. Ярославль'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelligentservice.ru,"{'phones': ['+78001014336', '+79952701770'], 'emails': ['info@intelligentservice.ru'], 'addresses': ['г. Новосибирск, ул. Орджоникидзе 40, офис 2408'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelligentzia.ru,
http://intelliger.ru,"{'phones': ['+78122445086'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellikashop.ru,"{'phones': ['+7 (495) 822-02-62'], 'emails': [], 'addresses': ['г. Москва Востряковский пр-д, д.10Б, стр. 8'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellin.ru,"{'phones': ['+74957856400'], 'emails': [], 'addresses': ['129344, г. Москва, ул. Енисейская, д. 2, стр. 2'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellit.ru,"{'phones': ['+78005552372', '+74952152091', '+78123855332'], 'emails': ['info@intellit.ru'], 'addresses': ['Санкт-Петербург, проспект Обуховской Обороны 112, корпус 2 литер З'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellitrade.ru,"{'phones': ['+74957781456'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellium.ru,"{'phones': ['+79122975529'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellix.ru,"{'phones': ['+79671652419'], 'emails': ['intelliksned2011@yandex.ru'], 'addresses': ['Московская область, город Королев, улица 50-летия ВЛКСМ, дом 4Г, офис №11, 2 этаж'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellkom.ru,"{'phones': ['+73432199678', '+73432530101'], 'emails': ['info@intellkom.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellpack.com,"{'phones': ['+79253425602'], 'emails': ['director@intellpack.com'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellross.ru,"{'phones': ['+73433616900', '+79126573333'], 'emails': ['fakel343@mail.ru', 'ekb@intellross.ru'], 'addresses': ['г. Екатеринбург, ул. Кирова, д.28'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellservis.ru,"{'phones': ['+73432061094', '+79097029805'], 'emails': ['zakaz@intellservis.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellsst.ru,"{'phones': ['+73472460649', '+74959806787'], 'emails': ['info@intellsst.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellt.ru,"{'phones': ['+74991100561'], 'emails': ['info@intellt.ru'], 'addresses': ['Санкт-Петербург, Пулковское шоссе, д.30, корпус 4, литер А, офис 206', 'Санкт-Петербург, Бокс № 1583', 'Санкт-Петербург, Малоохтинский пр., д.68, Коворкинг Практик Охта, офис 2-10'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelltech.ru,"{'phones': ['+79269610155'], 'emails': ['intellect_soln@mail.ru'], 'addresses': ['Солнечногорск, ул.Красная д.65'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmachine.ru,"{'phones': ['+78003010799'], 'emails': ['info@intelmachine.ru'], 'addresses': ['Москва, Большая Черкизовская ул., д. 24А, стр. 1, Бизнес-центр Эталон, 7 этаж, офис 715'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmart.ru,"{'phones': ['+78005503008'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmash.ru,"{'phones': ['+74959619633'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmatica.ru,"{'phones': ['+78127188061'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmed.org,"{'phones': ['+74952010500'], 'emails': ['info@intelmed.org'], 'addresses': ['г. Москва, Армянский переулок, дом 9/1/1 стр.1, оф.101'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmed.ru,"{'phones': ['+78007779779'], 'emails': ['intelmed@intelmed.ru'], 'addresses': ['г. Санкт-Петербург, ул. Новгородская, д. 23, ДЦ «Базель», офис 320'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmed.su,"{'phones': ['+74992130191'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmed64.ru,"{'phones': ['+7845223576', '+7845223652'], 'emails': ['intelmed1@yandex.ru'], 'addresses': ['г. Саратов, ул. Чернышевского, 143'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmedia-group.ru,
http://intelmedic.ru,"{'phones': ['+74957742374', '+79857743074', '+74956589908', '+79859217599', '+74996624230', '+79653730303'], 'emails': ['info@intelmedic.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intelmedtech.ru,"{'phones': ['+74959846319', '+74956100602'], 'emails': ['Office@intelmedtech.ru'], 'addresses': ['Москва, ул. Яблочкова, д. 21, корп. 3, 3 этаж, офис 2В'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
